date,nav,scheme_name,scheme_code
30-04-2026,104.57060,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-04-2026,104.65940,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-04-2026,104.74280,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-04-2026,104.77710,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-04-2026,104.70910,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-04-2026,104.76520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-04-2026,104.84730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
21-04-2026,104.84700,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-04-2026,104.83690,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-04-2026,104.78210,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-04-2026,104.79590,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
15-04-2026,104.79010,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-04-2026,104.61130,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-04-2026,104.59560,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-04-2026,104.51500,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-04-2026,104.39190,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-04-2026,103.99180,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-04-2026,103.91420,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-04-2026,103.88130,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
31-03-2026,104.01160,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-03-2026,103.99210,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-03-2026,103.91020,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-03-2026,103.97130,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-03-2026,103.98160,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-03-2026,110.66250,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-03-2026,110.93520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-03-2026,110.99850,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-03-2026,110.93160,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-03-2026,110.91590,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-03-2026,110.92870,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-03-2026,110.98980,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-03-2026,111.10720,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-03-2026,111.04840,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-03-2026,110.91930,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-03-2026,111.03950,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-03-2026,111.05340,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-03-2026,110.94990,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-03-2026,111.06530,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-02-2026,111.02610,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-02-2026,111.00690,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-02-2026,110.98260,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-02-2026,110.93940,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-02-2026,110.88290,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-02-2026,110.80700,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-02-2026,110.86130,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-02-2026,110.86820,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-02-2026,110.84090,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-02-2026,110.75840,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-02-2026,110.63090,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-02-2026,110.50560,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-02-2026,110.42930,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-02-2026,110.42330,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-02-2026,110.41730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-02-2026,110.59850,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-02-2026,110.44770,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-02-2026,110.29600,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-02-2026,110.15370,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-01-2026,110.19030,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-01-2026,110.09220,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-01-2026,110.08550,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-01-2026,110.10780,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-01-2026,110.07660,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-01-2026,110.05390,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
21-01-2026,109.94380,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-01-2026,109.93850,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-01-2026,109.97420,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-01-2026,110.01070,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
14-01-2026,110.12860,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-01-2026,110.18780,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-01-2026,110.29740,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-01-2026,110.23270,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-01-2026,110.22180,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-01-2026,110.21750,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-01-2026,110.26470,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-01-2026,110.24980,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-01-2026,110.33330,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-01-2026,110.34930,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
31-12-2025,110.32120,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-12-2025,110.21760,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-12-2025,110.27990,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-12-2025,110.22470,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-12-2025,110.20790,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-12-2025,109.99540,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-12-2025,110.02410,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-12-2025,110.04030,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-12-2025,110.01950,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-12-2025,110.02660,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-12-2025,110.02610,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
15-12-2025,109.99440,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-12-2025,110.06520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-12-2025,110.06090,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-12-2025,110.04660,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-12-2025,110.18520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-12-2025,110.32990,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-12-2025,110.33730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-12-2025,110.23500,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-12-2025,110.23620,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-12-2025,110.23490,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-12-2025,110.21100,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-11-2025,110.26150,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-11-2025,110.27430,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-11-2025,110.26580,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-11-2025,110.19240,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-11-2025,110.13220,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
21-11-2025,110.07080,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-11-2025,110.08820,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-11-2025,110.07710,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-11-2025,110.02050,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-11-2025,109.97560,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
14-11-2025,109.97250,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-11-2025,109.99070,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-11-2025,109.99470,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-11-2025,109.96100,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-11-2025,109.92500,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-11-2025,109.86090,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-11-2025,109.83370,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-11-2025,109.79410,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-11-2025,109.75480,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
31-10-2025,109.67680,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-10-2025,109.65210,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-10-2025,109.69340,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-10-2025,109.64040,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-10-2025,109.61250,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-10-2025,109.56730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-10-2025,109.58170,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-10-2025,109.61550,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-10-2025,109.58440,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-10-2025,109.51310,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
15-10-2025,109.47540,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
14-10-2025,109.40880,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-10-2025,109.37630,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-10-2025,109.28520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-10-2025,109.25970,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-10-2025,109.25240,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-10-2025,109.20450,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-10-2025,109.09260,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-10-2025,108.95910,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-10-2025,108.82850,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-09-2025,108.73970,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-09-2025,108.67020,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-09-2025,108.61700,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-09-2025,108.58590,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-09-2025,108.57080,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-09-2025,108.51310,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-09-2025,108.44280,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-09-2025,108.45520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-09-2025,108.45380,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-09-2025,108.37870,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
15-09-2025,108.38020,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-09-2025,108.40060,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-09-2025,108.36900,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-09-2025,108.35740,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-09-2025,108.35190,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-09-2025,108.24500,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-09-2025,108.13790,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-09-2025,108.04710,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-09-2025,108.00880,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-09-2025,108.03730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-08-2025,108.02970,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-08-2025,108.06600,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-08-2025,107.92660,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-08-2025,108.10370,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-08-2025,108.10960,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
21-08-2025,108.09850,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-08-2025,108.08990,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-08-2025,108.00830,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-08-2025,108.12710,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
14-08-2025,108.15430,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-08-2025,107.99010,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-08-2025,108.04900,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-08-2025,108.20180,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-08-2025,108.27260,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-08-2025,108.26110,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-08-2025,108.21530,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-08-2025,108.44120,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-08-2025,108.43550,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-08-2025,108.29520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
31-07-2025,108.21670,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-07-2025,108.17570,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-07-2025,108.18280,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-07-2025,108.21930,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-07-2025,108.19820,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-07-2025,108.25730,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-07-2025,108.22770,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-07-2025,108.19790,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
21-07-2025,108.17290,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-07-2025,108.11610,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-07-2025,108.02720,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-07-2025,107.96580,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
15-07-2025,107.96200,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
14-07-2025,107.96170,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-07-2025,107.91250,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-07-2025,107.89280,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-07-2025,107.89240,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
08-07-2025,107.91980,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
07-07-2025,107.92430,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-07-2025,107.84660,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-07-2025,107.85520,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-07-2025,107.76770,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
01-07-2025,107.66240,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-06-2025,107.57670,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-06-2025,107.48780,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-06-2025,107.50110,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
25-06-2025,107.51100,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
24-06-2025,107.57330,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-06-2025,107.45770,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
20-06-2025,107.43840,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
19-06-2025,107.44650,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
18-06-2025,107.57160,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
17-06-2025,107.56440,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
16-06-2025,107.43870,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
13-06-2025,107.35750,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
12-06-2025,107.48250,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
11-06-2025,107.54390,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
10-06-2025,107.64210,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
09-06-2025,107.88600,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
06-06-2025,108.00920,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
05-06-2025,107.78120,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
04-06-2025,107.74690,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
03-06-2025,107.73450,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
02-06-2025,107.71030,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
30-05-2025,107.65700,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
29-05-2025,107.68830,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
28-05-2025,107.68220,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
27-05-2025,107.63290,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
26-05-2025,107.62180,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
23-05-2025,107.55340,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
22-05-2025,107.51930,Aditya Birla Sun Life Banking & PSU Debt Fund  - DIRECT - IDCW,119551
